Date,Open_SPY,High_SPY,Low_SPY,Close_SPY,Adj_Close_SPY,Volume_SPY,Open_BA,High_BA,Low_BA,Close_BA,Adj_Close_BA,Volume_BA
2022-02-03,450.9500122070313,452.9700012207031,445.7099914550781,446.6000061035156,436.1792602539063,118024400.0,206.05999755859372,209.1000061035156,204.25999450683597,206.38999938964844,206.38999938964844,7054700.0
2022-02-04,446.3500061035156,452.7799987792969,443.8299865722656,448.7000122070313,438.2301940917969,118454400.0,205.0,208.25,203.1000061035156,206.4499969482422,206.4499969482422,5952600.0
2022-02-07,449.510009765625,450.989990234375,445.8500061035156,447.260009765625,436.8238525390625,84472900.0,205.7899932861328,214.3699951171875,205.4199981689453,211.9199981689453,211.9199981689453,11816900.0
2022-02-08,446.7300109863281,451.9200134277344,445.2200012207031,450.9400024414063,440.4179992675781,81012000.0,212.67999267578125,213.8699951171875,209.69000244140625,213.2700042724609,213.2700042724609,7356200.0
2022-02-09,455.2200012207031,457.8800048828125,455.010009765625,457.5400085449219,446.8639831542969,92589900.0,214.91000366210935,217.0399932861328,213.3000030517578,215.8600006103516,215.8600006103516,7587700.0
2022-02-10,451.3399963378906,457.7099914550781,447.2000122070313,449.3200073242188,438.8357849121094,140103700.0,213.7100067138672,223.22999572753903,213.6999969482422,218.75,218.75,11695900.0
2022-02-11,449.4100036621094,451.6099853515625,438.9400024414063,440.4599914550781,430.1824645996094,153214600.0,217.8699951171875,221.4199981689453,210.2700042724609,212.3000030517578,212.3000030517578,11443700.0
2022-02-14,439.9200134277344,441.6000061035156,435.3399963378906,439.0199890136719,428.7760925292969,123006300.0,213.0,215.6300048828125,208.75999450683597,210.0399932861328,210.0399932861328,6481400.0
2022-02-15,443.7300109863281,446.2799987792969,443.1799926757813,446.1000061035156,435.69091796875,88482700.0,214.83999633789065,219.5399932861328,213.69000244140625,217.72999572753903,217.72999572753903,10448500.0
2022-02-16,443.9299926757813,448.05999755859375,441.9400024414063,446.6000061035156,436.1792602539063,84863600.0,216.1000061035156,219.67999267578125,215.27999877929688,218.92999267578125,218.92999267578125,5698900.0
2022-02-17,443.2200012207031,446.5700073242188,436.4200134277344,437.05999755859375,426.8618469238281,102259100.0,218.47000122070312,218.5800018310547,212.6699981689453,213.5800018310547,213.5800018310547,6176600.0
2022-02-18,437.3299865722656,438.6600036621094,431.8200073242188,434.2300109863281,424.097900390625,132642900.0,212.55999755859372,214.72999572753903,208.6000061035156,209.02999877929688,209.02999877929688,6973600.0
2022-02-22,431.8900146484375,435.5,425.8599853515625,429.5700073242188,419.5466003417969,124391800.0,205.0,206.8999938964844,197.82000732421875,198.7400054931641,198.7400054931641,10382100.0
2022-02-23,432.6600036621094,433.260009765625,421.3500061035156,421.9500122070313,412.10443115234375,132578000.0,201.1300048828125,203.25,195.91000366210935,196.4199981689453,196.4199981689453,7326300.0
2022-02-24,411.0199890136719,428.760009765625,410.6400146484375,428.2999877929688,418.3062133789063,213942900.0,189.2899932861328,198.8600006103516,186.8800048828125,198.42999267578125,198.42999267578125,12207600.0
2022-02-25,429.6099853515625,437.8399963378906,427.8599853515625,437.75,427.5357360839844,121804500.0,201.08999633789065,204.07000732421875,199.1000061035156,201.47999572753903,201.47999572753903,8730300.0
2022-02-28,432.0299987792969,438.2000122070313,430.7000122070313,436.6300048828125,426.44189453125,145615000.0,198.5800018310547,207.30999755859372,196.75,205.33999633789065,205.33999633789065,9859300.0
2022-03-01,435.0400085449219,437.1700134277344,427.1099853515625,429.9800109863281,419.9470520019531,137785900.0,203.1100006103516,203.5,192.92999267578125,194.91000366210935,194.91000366210935,11799500.0
2022-03-02,432.3699951171875,439.7200012207031,431.5700073242188,437.8900146484375,427.6724853515625,117726500.0,196.2700042724609,199.8500061035156,194.63999938964844,197.80999755859372,197.80999755859372,7463400.0
2022-03-03,440.4700012207031,441.1099853515625,433.7999877929688,435.7099914550781,425.5433349609375,105501700.0,197.94000244140625,198.5,188.7100067138672,188.8500061035156,188.8500061035156,12424500.0
2022-03-04,431.75,433.3699951171875,427.8800048828125,432.1700134277344,422.0859375,113978200.0,187.3699951171875,188.32000732421875,178.97000122070312,180.83999633789065,180.83999633789065,13084000.0
2022-03-07,431.5499877929688,432.2999877929688,419.3599853515625,419.4299926757813,409.6431884765625,137896600.0,181.02999877929688,182.72000122070312,169.05999755859375,169.1699981689453,169.1699981689453,12847500.0
2022-03-08,419.6199951171875,427.2099914550781,415.1199951171875,416.25,406.5373840332031,164772700.0,169.72999572753906,180.82000732421875,167.5800018310547,173.8000030517578,173.8000030517578,13715500.0
2022-03-09,425.1400146484375,429.510009765625,422.8200073242188,427.4100036621094,417.43701171875,116990800.0,179.8000030517578,182.8699951171875,177.41000366210938,178.55999755859375,178.55999755859375,10062100.0
2022-03-10,422.5199890136719,426.4299926757813,420.4400024414063,425.4800109863281,415.5520324707031,93972700.0,175.75999450683594,182.0200042724609,175.38999938964844,178.38999938964844,178.38999938964844,8364100.0
2022-03-11,428.1199951171875,428.7699890136719,419.5299987792969,420.0700073242188,410.2682800292969,95636300.0,183.58999633789065,184.8600006103516,175.9499969482422,176.22999572753906,176.22999572753906,9373600.0
2022-03-14,420.8900146484375,424.5499877929688,415.7900085449219,417.0,407.2699279785156,95729200.0,175.8800048828125,178.22999572753906,172.57000732421875,175.52000427246094,175.52000427246094,8138900.0
2022-03-15,419.7699890136719,426.8399963378906,418.4200134277344,426.1700134277344,416.2259826660156,106219100.0,176.3000030517578,180.5,175.60000610351562,179.88999938964844,179.88999938964844,8051500.0
2022-03-16,429.8900146484375,435.6799926757813,424.7999877929688,435.6199951171875,425.4554443359375,144954800.0,183.38999938964844,189.6000061035156,182.3000030517578,188.9900054931641,188.9900054931641,12077500.0
2022-03-17,433.5899963378906,441.0700073242188,433.1900024414063,441.0700073242188,430.77825927734375,102676900.0,186.3600006103516,190.2400054931641,185.2700042724609,190.19000244140625,190.19000244140625,8126600.0
2022-03-18,438.0,444.8599853515625,437.2200012207031,444.5199890136719,435.4964904785156,106345500.0,192.07000732421875,193.3800048828125,190.1000061035156,192.8300018310547,192.8300018310547,12849600.0
2022-03-21,444.3399963378906,446.4599914550781,440.6799926757813,444.3900146484375,435.369140625,88349800.0,184.3999938964844,187.2700042724609,180.6100006103516,185.8999938964844,185.8999938964844,27369600.0
2022-03-22,445.8599853515625,450.5799865722656,445.8599853515625,449.5899963378906,440.4635925292969,74650400.0,185.2400054931641,192.8600006103516,184.5200042724609,191.0399932861328,191.0399932861328,14378500.0
2022-03-23,446.9100036621094,448.489990234375,443.7099914550781,443.7999877929688,434.7911071777344,79426100.0,189.6699981689453,190.16000366210935,185.02999877929688,186.0399932861328,186.0399932861328,8297800.0
2022-03-24,445.9400024414063,450.5,444.760009765625,450.489990234375,441.3452758789063,64736900.0,186.3500061035156,189.19000244140625,184.72000122070312,189.0500030517578,189.0500030517578,7094400.0
2022-03-25,451.1600036621094,452.9800109863281,448.4299926757813,452.6900024414063,443.5006408691406,77101300.0,187.75999450683597,191.6999969482422,186.92999267578125,188.9499969482422,188.9499969482422,6365600.0
2022-03-28,452.05999755859375,455.9100036621094,450.05999755859375,455.9100036621094,446.6553039550781,68529800.0,188.42999267578125,189.25999450683597,184.47000122070312,188.16000366210935,188.16000366210935,6904100.0
2022-03-29,460.0199890136719,462.0700073242188,457.1799926757813,461.5499877929688,452.1808166503906,86581500.0,191.6199951171875,196.3600006103516,191.1999969482422,193.8000030517578,193.8000030517578,8438700.0
2022-03-30,460.3399963378906,461.2000122070313,456.4700012207031,458.7000122070313,449.388671875,79666900.0,192.32000732421875,197.4499969482422,191.3600006103516,194.91000366210935,194.91000366210935,9959300.0
2022-03-31,457.8900146484375,458.760009765625,451.1600036621094,451.6400146484375,442.4719848632813,121699900.0,195.0,197.5800018310547,191.4499969482422,191.5,191.5,6447900.0
2022-04-01,453.30999755859375,453.4599914550781,449.1400146484375,452.9200134277344,443.7259826660156,89048800.0,192.5800018310547,192.6199951171875,188.77999877929688,190.75999450683597,190.75999450683597,4862100.0
2022-04-04,453.1300048828125,456.9100036621094,452.260009765625,456.7999877929688,447.5271911621094,59601000.0,190.0200042724609,191.83999633789065,186.91000366210935,191.17999267578125,191.17999267578125,7792100.0
2022-04-05,455.2200012207031,457.8299865722656,449.8200073242188,451.0299987792969,441.8743286132813,74214500.0,189.6999969482422,192.3500061035156,182.5200042724609,182.6499938964844,182.6499938964844,9371600.0
2022-04-06,446.8900146484375,448.9299926757813,443.4700012207031,446.5199890136719,437.4559020996094,106898000.0,180.3999938964844,180.57000732421875,176.5800018310547,178.72000122070312,178.72000122070312,8173900.0
2022-04-07,445.5899963378906,450.6900024414063,443.5299987792969,448.7699890136719,439.6602478027344,78097200.0,178.1300048828125,178.66000366210938,173.8699951171875,177.97000122070312,177.97000122070312,7517800.0
2022-04-08,447.9700012207031,450.6300048828125,445.9400024414063,447.5700073242188,438.4845581054688,79272700.0,176.5399932861328,178.1300048828125,174.24000549316406,175.1999969482422,175.1999969482422,6524100.0
2022-04-11,444.1099853515625,445.0,439.3900146484375,439.9200134277344,430.9898681640625,89770500.0,173.83999633789062,179.6699981689453,173.39999389648438,175.02999877929688,175.02999877929688,6001100.0
2022-04-12,443.0799865722656,445.75,436.6499938964844,438.2900085449219,429.3929748535156,84363600.0,175.5,178.5,174.52999877929688,176.27999877929688,176.27999877929688,6125100.0
2022-04-13,438.0299987792969,444.1099853515625,437.8399963378906,443.30999755859375,434.3110961914063,74070400.0,176.9600067138672,183.4600067138672,176.9600067138672,182.8699951171875,182.8699951171875,7399900.0
2022-04-14,443.5499877929688,444.7300109863281,437.6799926757813,437.7900085449219,428.9031372070313,97869500.0,182.75,185.5399932861328,181.63999938964844,181.94000244140625,181.94000244140625,5144600.0
2022-04-18,436.80999755859375,439.75,435.6099853515625,437.9700012207031,429.0794677734375,66002500.0,181.4499969482422,182.4600067138672,178.5500030517578,179.85000610351562,179.85000610351562,5042600.0
2022-04-19,437.8599853515625,445.7999877929688,437.6799926757813,445.0400085449219,436.0059509277344,77821000.0,180.3600006103516,187.6100006103516,180.27999877929688,185.97999572753903,185.97999572753903,7485600.0
2022-04-20,446.9200134277344,447.5700073242188,443.4800109863281,444.7099914550781,435.6826477050781,65224400.0,187.2400054931641,187.33999633789065,182.8600006103516,183.5500030517578,183.5500030517578,6824300.0
2022-04-21,448.5400085449219,450.010009765625,437.1000061035156,438.05999755859375,429.1676330566406,85417300.0,188.72999572753903,189.8500061035156,180.5500030517578,181.0200042724609,181.0200042724609,7446100.0
2022-04-22,436.9100036621094,438.0799865722656,425.4400024414063,426.0400085449219,417.3916320800781,132471800.0,180.77999877929688,182.6699981689453,176.5,176.9199981689453,176.9199981689453,6372400.0
2022-04-25,423.6700134277344,428.6900024414063,418.8399963378906,428.510009765625,419.81146240234375,119647700.0,174.50999450683594,176.0800018310547,172.4499969482422,175.91000366210938,175.91000366210938,6293100.0
2022-04-26,425.8299865722656,426.0400085449219,416.0700073242188,416.1000061035156,407.65338134765625,103996300.0,174.75999450683594,174.8699951171875,166.85000610351562,167.0399932861328,167.0399932861328,9277300.0
2022-04-27,417.239990234375,422.9200134277344,415.010009765625,417.2699890136719,408.7996520996094,122030000.0,161.25,161.25,146.0,154.4600067138672,154.4600067138672,40371700.0
2022-04-28,422.2900085449219,429.6400146484375,417.6000061035156,427.80999755859375,419.1256713867188,105449100.0,156.61000061035156,156.7899932861328,149.0,154.22000122070312,154.22000122070312,13518800.0
2022-04-29,423.5899963378906,425.8699951171875,411.2099914550781,412.0,403.6365966796875,145491100.0,153.44000244140625,157.02999877929688,148.52000427246094,148.83999633789062,148.83999633789062,10880300.0
2022-05-02,412.0700073242188,415.9200134277344,405.0199890136719,414.4800109863281,406.0663146972656,158312500.0,148.02000427246094,149.4499969482422,143.3800048828125,148.61000061035156,148.61000061035156,12399200.0
2022-05-03,415.010009765625,418.9299926757813,413.3599853515625,416.3800048828125,407.927734375,100028200.0,149.08999633789062,154.4499969482422,147.91000366210938,153.5800018310547,153.5800018310547,10149500.0
2022-05-04,417.0799865722656,429.6600036621094,413.7099914550781,429.05999755859375,420.3503112792969,144247900.0,152.91000366210938,157.13999938964844,150.77000427246094,156.97000122070312,156.97000122070312,9550600.0
2022-05-05,424.5499877929688,425.0,409.4400024414063,413.80999755859375,405.409912109375,172929100.0,155.69000244140625,157.99000549316406,149.0500030517578,150.47000122070312,150.47000122070312,7950800.0
2022-05-06,411.1000061035156,414.7999877929688,405.7300109863281,411.3399963378906,402.9900207519531,151770800.0,149.9600067138672,150.89999389648438,145.85000610351562,148.89999389648438,148.89999389648438,7697900.0
2022-05-09,405.1000061035156,406.4100036621094,396.5,398.1700134277344,390.08740234375,155586100.0,146.0,146.9499969482422,132.64999389648438,133.30999755859375,133.30999755859375,12593800.0
2022-05-10,404.489990234375,406.0799865722656,394.8200073242188,399.0899963378906,390.98870849609375,132497200.0,136.75999450683594,137.83999633789062,130.3300018310547,132.9499969482422,132.9499969482422,11781400.0
2022-05-11,398.0700073242188,404.0400085449219,391.9599914550781,392.75,384.77740478515625,142361000.0,132.9499969482422,138.9600067138672,129.11000061035156,129.38999938964844,129.38999938964844,11388400.0
2022-05-12,389.3699951171875,395.7999877929688,385.1499938964844,392.3399963378906,384.375732421875,125090800.0,126.88999938964844,128.52999877929688,120.27999877929688,123.13999938964844,123.13999938964844,15891300.0
2022-05-13,396.7099914550781,403.1799926757813,395.6099853515625,401.7200012207031,393.5653076171875,104174400.0,124.9800033569336,130.8000030517578,122.37999725341795,127.1999969482422,127.1999969482422,20891500.0
2022-05-16,399.9800109863281,403.9700012207031,397.6000061035156,400.0899963378906,391.9684143066406,78622400.0,127.0500030517578,131.1199951171875,122.3499984741211,124.0500030517578,124.0500030517578,10631600.0
2022-05-17,406.5299987792969,408.5700073242188,402.5799865722656,408.3200073242188,400.0313720703125,83029700.0,126.91000366210938,132.8300018310547,125.79000091552734,132.0500030517578,132.0500030517578,12154200.0
2022-05-18,403.5,403.7999877929688,390.5499877929688,391.8599853515625,383.9054870605469,117674500.0,130.33999633789062,132.10000610351562,124.36000061035156,125.5199966430664,125.5199966430664,9567600.0
2022-05-19,388.6199951171875,394.1400146484375,387.1099853515625,389.4599914550781,381.5541687011719,98510700.0,124.4000015258789,128.39999389648438,123.6999969482422,127.13999938964844,127.13999938964844,8075800.0
2022-05-20,393.25,397.0299987792969,380.5400085449219,389.6300048828125,381.7207336425781,131432200.0,128.77000427246094,128.85000610351562,117.08000183105467,120.6999969482422,120.6999969482422,18822200.0
2022-05-23,392.8299865722656,397.7300109863281,390.3800048828125,396.9200134277344,388.8627624511719,76414900.0,121.6999969482422,124.4800033569336,120.33999633789062,124.06999969482422,124.06999969482422,9341500.0
2022-05-24,392.55999755859375,395.1499938964844,386.9599914550781,393.8900146484375,385.8942565917969,91448800.0,122.44000244140624,122.6999969482422,117.29000091552734,119.4000015258789,119.4000015258789,9092400.0
2022-05-25,392.30999755859375,399.4500122070313,391.8900146484375,397.3699951171875,389.3036193847656,91472900.0,119.16999816894533,122.5999984741211,118.76000213623048,122.05999755859376,122.05999755859376,7707900.0
2022-05-26,398.6700134277344,407.0400085449219,398.4500122070313,405.30999755859375,397.08245849609375,82168300.0,123.0999984741211,128.83999633789062,122.73999786376952,127.7300033569336,127.7300033569336,8333900.0
2022-05-27,407.9100036621094,415.3800048828125,407.7000122070313,415.260009765625,406.8304748535156,84768700.0,128.77000427246094,132.22999572753906,128.32000732421875,132.22999572753906,132.22999572753906,7261500.0
2022-05-31,413.5499877929688,416.4599914550781,410.0299987792969,412.9299926757813,404.5477600097656,95937000.0,131.02999877929688,132.99000549316406,128.86000061035156,131.39999389648438,131.39999389648438,7953700.0
2022-06-01,415.1700134277344,416.239990234375,406.9299926757813,409.5899963378906,401.2755432128906,86585800.0,133.0,134.3300018310547,127.01000213623048,130.64999389648438,130.64999389648438,9991600.0
2022-06-02,409.4200134277344,417.4400024414063,407.0400085449219,417.3900146484375,408.917236328125,79609600.0,132.13999938964844,140.5500030517578,131.8699951171875,140.5,140.5,12777000.0
2022-06-03,412.3999938964844,414.0400085449219,409.510009765625,410.5400085449219,402.2062683105469,71874300.0,138.52000427246094,140.6999969482422,137.58999633789062,139.25,139.25,10091800.0
2022-06-06,414.7799987792969,416.6099853515625,410.5499877929688,411.7900085449219,403.430908203125,57508900.0,139.99000549316406,141.13999938964844,136.8300018310547,139.24000549316406,139.24000549316406,6354800.0
2022-06-07,408.1000061035156,416.2200012207031,407.6099853515625,415.739990234375,407.3006896972656,59272400.0,137.49000549316406,141.24000549316406,135.91000366210938,140.82000732421875,140.82000732421875,5436100.0
2022-06-08,413.9299926757813,415.8200073242188,410.3800048828125,411.2200012207031,402.8724365234375,64350000.0,139.1300048828125,142.2100067138672,138.44000244140625,139.6300048828125,139.6300048828125,5833700.0
2022-06-09,409.3399963378906,411.739990234375,401.4400024414063,401.4400024414063,393.2909851074219,86289800.0,139.35000610351562,139.66000366210938,133.6999969482422,133.72999572753906,133.72999572753906,6010100.0
2022-06-10,394.8800048828125,395.7799987792969,389.75,389.7999877929688,381.8872985839844,132893900.0,130.27000427246094,132.19000244140625,126.8499984741211,127.0,127.0,7770700.0
2022-06-13,379.8500061035156,381.80999755859375,373.2999877929688,375.0,367.3876953125,170004900.0,123.0,123.25,114.13999938964844,115.86000061035156,115.86000061035156,16778500.0
2022-06-14,376.8500061035156,377.9400024414063,370.5899963378906,373.8699951171875,366.2806701660156,104011800.0,116.6500015258789,122.19000244140624,113.0199966430664,122.16000366210938,122.16000366210938,17549800.0
2022-06-15,377.3599853515625,383.8999938964844,372.1199951171875,379.2000122070313,371.50244140625,125666800.0,124.3499984741211,134.99000549316406,123.83000183105467,133.72000122070312,133.72000122070312,25997800.0
2022-06-16,370.510009765625,370.9400024414063,364.0799865722656,366.6499938964844,359.2072448730469,134473300.0,131.6999969482422,135.33999633789062,131.25999450683594,133.36000061035156,133.36000061035156,19543600.0
2022-06-17,365.510009765625,369.3800048828125,362.1700134277344,365.8599853515625,359.9815673828125,111113900.0,132.25,138.97999572753906,131.5,136.8000030517578,136.8000030517578,16042500.0
2022-06-21,371.8900146484375,376.5299987792969,371.80999755859375,375.0700073242188,369.0436096191406,76811900.0,139.1699981689453,140.94000244140625,135.83999633789062,136.75,136.75,10519900.0
2022-06-22,370.6199951171875,378.7200012207031,370.1799926757813,374.3900146484375,368.3745422363281,90059400.0,134.02999877929688,138.7899932861328,133.27999877929688,137.16000366210938,137.16000366210938,7713300.0
2022-06-23,376.6400146484375,378.8299865722656,372.8900146484375,378.05999755859375,371.9855651855469,79292100.0,136.4199981689453,137.4199981689453,130.08999633789062,133.97000122070312,133.97000122070312,10746900.0
2022-06-24,381.3999938964844,390.0899963378906,381.3699951171875,390.0799865722656,383.81243896484375,98050300.0,135.00999450683594,141.8699951171875,134.9499969482422,141.52999877929688,141.52999877929688,13626200.0
2022-06-27,391.0499877929688,391.3599853515625,387.4400024414063,388.5899963378906,382.3463745117188,66009600.0,140.27999877929688,140.57000732421875,136.22000122070312,138.72000122070312,138.72000122070312,8457400.0
2022-06-28,390.2300109863281,393.1600036621094,380.5299987792969,380.6499938964844,374.533935546875,86548900.0,140.88999938964844,147.17999267578125,138.5399932861328,138.6999969482422,138.6999969482422,12125400.0
2022-06-29,381.2300109863281,382.2699890136719,378.4200134277344,380.3399963378906,374.2289123535156,65676000.0,138.61000061035156,138.9199981689453,134.83999633789062,138.4499969482422,138.4499969482422,7489200.0
2022-06-30,376.239990234375,380.6600036621094,372.55999755859375,377.25,371.18853759765625,112508300.0,134.3000030517578,137.49000549316406,131.60000610351562,136.72000122070312,136.72000122070312,8455100.0
2022-07-01,376.55999755859375,381.7000122070313,373.7999877929688,381.239990234375,375.1144714355469,74839700.0,135.8800048828125,141.7899932861328,135.39999389648438,139.83999633789062,139.83999633789062,7627100.0
2022-07-05,375.8800048828125,381.9800109863281,372.8999938964844,381.9599914550781,375.8229064941406,81438000.0,136.25,138.07000732421875,131.2899932861328,137.6999969482422,137.6999969482422,10065900.0
2022-07-06,382.1099853515625,385.8699951171875,379.6000061035156,383.25,377.0921936035156,70426200.0,137.5399932861328,138.7100067138672,134.4600067138672,136.30999755859375,136.30999755859375,6608000.0
2022-07-07,385.1199951171875,389.8299865722656,383.2699890136719,388.989990234375,382.7399597167969,64525900.0,137.92999267578125,142.27999877929688,137.89999389648438,139.97000122070312,139.97000122070312,7674400.0
2022-07-08,387.2699890136719,390.6400146484375,385.6600036621094,388.6700134277344,382.4251098632813,72397800.0,139.6999969482422,140.74000549316406,137.3699951171875,139.07000732421875,139.07000732421875,5655500.0
2022-07-11,385.8500061035156,386.8699951171875,383.5,384.2300109863281,378.0564270019531,58366900.0,137.77000427246094,139.24000549316406,134.88999938964844,136.99000549316406,136.99000549316406,6176500.0
2022-07-12,383.6499938964844,386.1600036621094,378.989990234375,380.8299865722656,374.7110290527344,62219200.0,136.86000061035156,149.32000732421875,136.80999755859375,147.14999389648438,147.14999389648438,18598200.0
2022-07-13,375.1000061035156,381.9200134277344,374.6600036621094,378.8299865722656,372.7431640625,84224600.0,142.7899932861328,146.41000366210938,142.17999267578125,143.9499969482422,143.9499969482422,9038700.0
2022-07-14,373.6099853515625,379.0499877929688,371.0400085449219,377.9100036621094,371.8379821777344,89704800.0,141.11000061035156,147.49000549316406,140.61000061035156,147.14999389648438,147.14999389648438,9456100.0
2022-07-15,382.5499877929688,385.25,380.5400085449219,385.1300048828125,378.9419860839844,79060400.0,149.1699981689453,149.74000549316406,144.64999389648438,147.74000549316406,147.74000549316406,7910400.0
2022-07-18,388.3800048828125,389.0899963378906,380.6600036621094,381.9500122070313,375.8130493164063,63203600.0,153.30999755859375,155.94000244140625,147.1999969482422,147.72000122070312,147.72000122070312,13948500.0
2022-07-19,386.0799865722656,392.8699951171875,385.3900146484375,392.2699890136719,385.96722412109375,78506000.0,149.61000061035156,156.27999877929688,148.97000122070312,156.1300048828125,156.1300048828125,14183000.0
2022-07-20,392.4700012207031,396.260009765625,391.0299987792969,394.7699890136719,388.4270629882813,71843800.0,156.0,159.39999389648438,154.25999450683594,158.3800048828125,158.3800048828125,8668600.0
2022-07-21,394.1600036621094,398.8399963378906,391.6300048828125,398.7900085449219,392.3825073242188,64903900.0,158.88999938964844,161.66000366210938,156.19000244140625,161.41000366210938,161.41000366210938,8044100.0
2022-07-22,398.9200134277344,400.1799926757813,392.75,395.0899963378906,388.741943359375,72197300.0,161.8000030517578,163.33999633789062,157.77000427246094,158.16000366210938,158.16000366210938,7594900.0
2022-07-25,395.75,396.4700012207031,393.2099914550781,395.5700073242188,389.2142333984375,53631500.0,156.94000244140625,157.30999755859375,152.83999633789062,156.63999938964844,156.63999938964844,5764700.0
2022-07-26,393.8399963378906,394.05999755859375,389.9500122070313,390.8900146484375,384.60943603515625,52946400.0,155.24000549316406,158.17999267578125,154.5,155.9199981689453,155.9199981689453,6053100.0
2022-07-27,394.3599853515625,402.8800048828125,394.0499877929688,401.0400085449219,394.5963439941406,82342100.0,161.1199951171875,162.74000549316406,152.8000030517578,156.08999633789062,156.08999633789062,16356600.0
2022-07-28,401.8900146484375,406.7999877929688,398.1499938964844,406.0700073242188,399.5455322265625,73966600.0,154.02000427246094,160.10000610351562,153.02999877929688,159.08999633789062,159.08999633789062,8729100.0
